the_geom,cartodb_id,bbl,fc_subsidy_id
,819821,3034970051,6000000006040
,819822,3017877501,6000000006041
,819823,3042950063,6000000006058
,819824,3048120001,6000000006059
,819825,3042950063,6000000006060
,819826,2030500070,6000000006061
,819827,2030500070,6000000006062
,819828,3042110020,6000000006063
,819829,3023407502,6000000006064
,819830,2031020047,6000000006066
,819831,2024230065,6000000006067
,819832,3005240001,6000000004869
,819833,3032660040,6000000006068
,819834,2029750037,6000000006069
,819835,3031660052,6000000006071
,819836,2026900134,6000000006072
,819837,2023697502,6000000006074
,819838,3036170040,6000000006075
,819839,3036170040,6000000006076
,819840,3031517502,6000000006077
,819841,2029250042,6000000006079
,819842,2029857501,6000000006080
,819843,3046110038,6000000004196
,819844,3033520063,6000000004811
,819845,3033530023,6000000004811
,819846,3032110004,6000000005272
,819847,3037920016,6000000004946
,819848,3024160001,6000000005274
,819849,4003300047,6000000005275
,819850,4008940002,6000000005276
,819851,4008930020,6000000005276
,819852,4008930050,6000000005276
,819853,4008930030,6000000005276
,819854,4008840012,6000000004737
,819855,4058630250,6000000005277
,819856,4009090001,6000000005278
,819857,4017600030,6000000005279
,819858,4000610055,6000000005280
,819859,4023240035,6000000005281
,819860,4036760037,6000000005282
,819861,4036760034,6000000005282
,819862,4036760031,6000000005282
,819863,4013760032,6000000005291
,819864,4019320009,6000000005292
,819865,4019360020,6000000005293
,819866,4021590002,6000000005300
,819867,4124580421,6000000005313
,819868,4124570002,6000000005313
,819869,4099700023,6000000005320
,819870,4099740035,6000000005321
,819871,4122350002,6000000005336
,819872,4156290062,6000000005352
,819873,4156380001,6000000005353
,819874,4158100040,6000000005354
,819875,4161310001,6000000005355
,819876,4161550021,6000000005356
,819877,4115880075,6000000005359
,819878,4051370118,6000000005360
,819879,4051450049,6000000005361
,819880,4124580005,6000000005313
,819881,4155740028,6000000005366
,819882,4155630051,6000000005366
,819883,4155630056,6000000005366
,819884,4067890015,6000000005371
,819885,4123220001,6000000005375
,819886,4155620001,6000000005366
,819887,4155430046,6000000005366
,819888,4161290001,6000000005381
,819889,4156100001,6000000005382
,819890,4156100001,6000000005383
,819891,4158100025,6000000005354
,819892,4008940075,6000000005276
,819893,4008940101,6000000005276
,819894,4005070019,6000000005386
,819895,4098350033,6000000005387
,819896,4088790027,6000000005388
,819897,5033070025,6000000005390
,819898,5031570001,6000000005391
,819899,5010200020,6000000005392
,819900,5012720011,6000000005393
,819901,5012720011,6000000005394
,819902,5028770025,6000000005398
,819903,5028710001,6000000005399
,819904,5028690001,6000000005400
,819905,5028690023,6000000005401
,819906,5010030014,6000000005402
,819907,5031250116,6000000005398
,819908,5000130008,6000000005403
,819909,1004050042,6000000003736
,819910,1019290029,6000000005406
,819911,1021190036,6000000005407
,819912,1003500023,6000000003736
,819913,1003500039,6000000003736
,819914,1003930056,6000000003815
,819915,1003930014,6000000003815
,819916,1016940003,6000000003598
,819917,1017670052,6000000003864
,819918,1017670052,6000000003865
,819919,1018060041,6000000005408
,819920,1004560001,6000000005409
,819921,1020510064,6000000003715
,819922,1016940005,6000000003598
,819923,1016220017,6000000003801
,819924,1003550062,6000000003736
,819925,1006370030,6000000005410
,819926,1018440005,6000000004033
,819927,1017170023,6000000005411
,819928,1019660052,6000000005412
,819929,1017360060,6000000005413
,819930,1017360060,6000000005414
,819931,1017360060,6000000003916
,819932,1020110057,6000000005415
,819933,1020760021,6000000003979
,819934,1020320034,6000000005416
,819935,1020360013,6000000005417
,819936,1018250059,6000000005418
,819937,1018250059,6000000005419
,819938,1017270067,6000000005420
,819939,1020060007,6000000005421
,819940,1012330011,6000000005422
,819941,1018470021,6000000005423
,819942,2028050031,6000000004438
,819943,2025540018,6000000004248
,819944,2025540018,6000000004249
,819945,2036230001,6000000005424
,819946,2036270050,6000000004262
,819947,2023650020,6000000004277
,819948,2024110137,6000000005425
,819949,2022810060,6000000004372
,819950,2022710119,6000000004372
,819951,2023290053,6000000005426
,819952,2023380003,6000000005427
,819953,2023970050,6000000004361
,819954,2024000015,6000000004307
,819955,2030020001,6000000004283
,819956,2031360001,6000000004445
,819957,2024350045,6000000005428
,819958,2026840085,6000000005429
,819959,2026080019,6000000004252
,819960,2024400001,6000000005430
,819961,2024410001,6000000005431
,819962,2024410001,6000000005432
,819963,2036270030,6000000004262
,819964,2036270020,6000000004262
,819965,2036420001,6000000005433
,819966,2025240050,6000000005434
,819967,2027620001,6000000005435
,819968,3014520001,6000000006224
,819969,2040077501,6000000006228
,819970,2039097501,6000000006229
,819971,3043090001,6000000006230
,819972,3043180032,6000000006231
,819973,3015420044,6000000006234
,819974,1018310021,6000000006235
,819975,1019220058,6000000006236
,819976,1017560026,6000000006237
,819977,3044497501,6000000006238
,819978,3044487501,6000000006239
,819979,2023677502,6000000006240
,819980,3044527502,6000000006239
,819981,3044527501,6000000006239
,819982,3036027501,6000000006241
,819983,3044477502,6000000006242
,819984,2026920068,6000000006243
,819985,2028670125,6000000006244
,819986,1020077502,6000000006245
,819987,4157090006,6000000006247
,819988,2023670020,6000000006248
,819989,2026097501,6000000006249
,819990,4092810044,6000000006250
,819991,2024080001,6000000006251
,819992,3040917501,6000000006252
,819993,3070490051,6000000006253
,819994,1020067501,6000000006254
,819995,2030690093,6000000006255
,819996,3039777501,6000000006256
,819997,2035630005,6000000006257
,819998,5005450040,6000000006258
,819999,4097577501,6000000006259
,820000,2026967501,6000000006260
,820001,2032040009,6000000006261
,820002,1017880035,6000000006262
,820003,2044340010,6000000004464
,820004,2044340011,6000000004464
,820005,2022957501,6000000006263
,820006,2022957501,6000000006264
,820007,3014520062,6000000006265
,820008,1021170026,6000000006266
,820009,3014740056,6000000006267
,820010,2030580041,6000000006268
,820011,2029767502,6000000006269
,820012,2046680065,6000000006270
,820013,3054200050,7000000013361
,820014,3054230047,7000000013362
,820015,3054240018,7000000013364
,820016,3054240050,7000000013365
,820017,3054240080,7000000013366
,820018,3054270068,7000000013368
,820019,3054370050,7000000013370
,820020,3055720042,7000000013384
,820021,3055800037,7000000013385
,820022,3055910033,7000000013386
,820023,3056020030,7000000013387
,820024,3056080001,7000000013389
,820025,3056080006,7000000013390
,820026,3056080011,7000000013391
,820027,3056100026,7000000013393
,820028,3056100029,7000000013394
,820029,3056210032,7000000013400
,820030,3056220052,7000000013403
,820031,3056300009,7000000013410
,820032,3056300010,7000000013411
,820033,3056470042,7000000013414
,820034,3056480028,7000000013415
,820035,3056550066,7000000013416
,820036,3056570048,7000000013417
,820037,3056580005,7000000013418
,820038,3056590042,7000000013419
,820039,3056590043,7000000013420
,820040,3056600072,7000000013421
,820041,3056700001,7000000013422
,820042,3056720015,7000000013428
,820043,3056730004,7000000013429
,820044,3056760027,7000000013430
,820045,3056770030,7000000013431
,820046,3056830046,7000000013438
,820047,3057000064,7000000013445
,820048,3057070033,7000000013451
,820049,3057330015,7000000013454
,820050,3057820041,7000000013464
,820051,3057820052,7000000013465
,820052,3057820054,7000000013466
,820053,3057910029,7000000013468
,820054,3057910031,7000000013469
,820055,3057910034,7000000013470
,820056,3058680009,7000000013473
,820057,3059800001,7000000013474
,820058,3060600026,7000000013476
,820059,3060860082,7000000013484
,820060,3060900039,7000000013485
,820061,3061030029,7000000013486
,820062,3061100017,7000000013487
,820063,3062040001,7000000013493
,820064,3062120001,7000000013494
,820065,3063160059,7000000013509
,820066,3063690047,7000000013520
,820067,3065080006,7000000013546
,820068,3065410024,7000000013547
,820069,3066030056,7000000013548
,820070,3066210001,7000000013549
,820071,3066530034,7000000013550
,820072,3066940064,7000000013551
,820073,3067000076,7000000013552
,820074,3067030049,7000000013553
,820075,3067030052,7000000013554
,820076,3067030055,7000000013555
,820077,3067050058,7000000013556
,820078,3067210062,7000000013557
,820079,3067350080,7000000013558
,820080,3067380035,7000000013559
,820081,3067390047,7000000013560
,820082,3067420075,7000000013561
,820083,3067460037,7000000013562
,820084,3067500050,7000000013563
,820085,3067570025,7000000013565
,820086,3067680017,7000000013567
,820087,3067740016,7000000013568
,820088,3067830055,7000000013569
,820089,3067840012,7000000013570
,820090,3068620066,7000000013574
,820091,3069020052,7000000013578
,820092,3069110006,7000000013579
,820093,3069160025,7000000013583
,820094,3069950090,7000000013590
,820095,3069980001,7000000013591
,820096,3070040023,7000000013592
,820097,3070210020,7000000013593
,820098,3070210049,7000000013594
,820099,3070210081,7000000013595
,820100,3070220026,7000000013596
,820101,3070230021,7000000013597
,820102,3070230028,7000000013598
,820103,3070290001,7000000013599
,820104,3070510033,7000000013600
,820105,3070710019,7000000013601
,820106,3070720001,7000000013602
,820107,3071240044,7000000013603
,820108,3071620075,7000000013608
,820109,3072630112,7000000013615
,820110,3072640049,7000000013616
,820111,3072820062,7000000013617
,820112,3073540042,7000000013619
,820113,3074110039,7000000013622
,820114,3074400041,7000000013623
,820115,3075500019,7000000013625
,820116,3075500068,7000000013626
,820117,3075540056,7000000013627
,820118,3076560058,7000000013634
,820119,3078000039,7000000013635
,820120,3079810020,7000000013636
,820121,3080400043,7000000013638
,820122,3083410100,7000000013650
,820123,3083410113,7000000013651
,820124,3083410118,7000000013652
,820125,3083410120,7000000013653
,820126,3083410121,7000000013654
,820127,3083410125,7000000013655
,820128,3086640470,7000000013656
,820129,3086650533,7000000013657
,820130,3086690018,7000000013658
,820131,3086700080,7000000013659
,820132,3086730012,7000000013660
,820133,3086740007,7000000013661
,820134,3086850019,7000000013662
,820135,3086910033,7000000013663
,820136,3086910071,7000000013664
,820137,3086920010,7000000013665
,820138,3087170029,7000000013666
,820139,3087320018,7000000013667
,820140,3087340018,7000000013668
,820141,3087630007,7000000013669
,820142,3087630013,7000000013670
,820143,3087810029,7000000013671
,820144,3087810030,7000000013672
,820145,3087920063,7000000013673
,820146,3088100096,7000000013674
,820147,3088120137,7000000013675
,820148,3088270018,7000000013676
,820149,4000160008,7000000013677
,820150,4000280021,7000000013678
,820151,4000330010,7000000013679
,820152,4000330011,7000000013680
,820153,2026900063,6000000005436
,820154,3035740001,6000000004822
,820155,3044340075,6000000005437
,820156,3004610059,6000000005438
,820157,3008090006,6000000004733
,820158,3007230067,6000000004733
,820159,3022730006,6000000004829
,820160,3074490001,6000000005439
,820161,3074490001,6000000005440
,820162,3020070014,6000000005441
,820163,3035750011,6000000004822
,820164,3011770028,6000000004951
,820165,3018880001,6000000004758
,820166,3017620072,6000000005442
,820167,3021660001,6000000005443
,820168,3043380001,6000000005444
,820169,3020970015,6000000004761
,820170,3020970007,6000000004761
,820171,3017020001,6000000005445
,820172,3015520015,6000000004959
,820173,3015520021,6000000004959
,820174,3016340001,6000000005447
,820175,3016290001,6000000004968
,820176,3030610018,6000000005448
,820177,3030610018,6000000004901
,820178,3019520016,6000000004982
,820179,3014910012,6000000004793
,820180,3043390010,6000000004762
,820181,3017080001,6000000005445
,820182,3017850020,6000000005449
,820183,3069790100,6000000005450
,820184,3036280001,6000000005451
,820185,3016180003,6000000004789
,820186,3044520085,6000000005452
,820187,3029220003,6000000005453
,820188,3016630048,6000000005454
,820189,3038180052,6000000003274
,820190,3013800008,6000000005192
,820191,3011540018,6000000004977
,820192,3014680035,6000000003631
,820193,3032580020,6000000004811
,820194,3035390027,6000000004752
,820195,3035900011,6000000005256
,820196,3070140002,6000000005455
,820197,3069630003,6000000005455
,820198,3069620011,6000000005456
,820199,3072500001,6000000005457
,820200,3008090004,6000000004733
,820201,3012510001,6000000005458
,820202,3028850020,6000000005200
,820203,3028850020,6000000005201
,820204,3028850023,6000000005200
,820205,3028850023,6000000005201
,820206,3028850028,6000000005200
,820207,3028850028,6000000005201
,820208,3009620001,6000000004730
,820209,3028850032,6000000005200
,820210,3028850032,6000000005201
,820211,3037837501,6000000005459
,820212,4023140001,6000000005460
,820213,4023140001,6000000005461
,820214,4023220001,6000000005461
,820215,4158950050,6000000005462
,820216,4159450001,6000000005463
,820217,4159260001,6000000005464
,820218,4161300001,6000000005355
,820219,4158100030,6000000005465
,820220,5001960001,6000000005466
,820221,2022830040,6000000004278
,820222,2031210038,6000000005472
,820223,2024180033,6000000005473
,820224,2030980001,6000000005475
,820225,2029640029,6000000003844
,820226,3030700010,6000000005477
,820227,1010810070,6000000005478
,820228,1020310038,7000000007135
,820229,1020340029,7000000007136
,820230,1020340041,7000000007137
,820231,1020340053,7000000007138
,820232,1020340060,7000000007139
,820233,1020450030,7000000007140
,820234,1020450031,7000000007141
,820235,1020450036,7000000007142
,820236,1020450054,7000000007143
,820237,1020450092,7000000007144
,820238,1020810006,7000000007145
,820239,1021100011,7000000007146
,820240,1021610055,7000000007147
,820241,1021740208,7000000007148
,820242,1021800173,7000000007149
,820243,1021800178,7000000007150
,820244,1021800513,7000000007151
,820245,1022170022,7000000007152
,820246,1022370036,7000000007153
,820247,1022380014,7000000007154
,820248,1022380033,7000000007155
,820249,1022390013,7000000007156
,820250,1022410002,7000000007157
,820251,1022470035,7000000007158
,820252,2023010003,7000000007161
,820253,2023290053,7000000007162
,820254,2023740038,7000000007163
,820255,2023740059,7000000007164
,820256,2024270031,7000000007169
,820257,2024270032,7000000007170
,820258,2024270037,7000000007171
,820259,2024270042,7000000007172
,820260,2024320088,7000000007173
,820261,2024390036,7000000007174
,820262,2024470015,7000000007175
,820263,2024530045,7000000007176
,820264,2024560042,7000000007177
,820265,2024600030,7000000007178
,820266,2024650010,7000000007179
,820267,2025210024,7000000007180
,820268,2025260062,7000000007181
,820269,2025480002,7000000007182
,820270,2025660020,7000000007183
,820271,2026080019,7000000007184
,820272,2026120056,7000000007185
,820273,2026140061,7000000007186
,820274,2026220005,7000000007187
,820275,2026230151,7000000007188
,820276,2026760048,7000000007190
,820277,2026760067,7000000007191
,820278,2026810027,7000000007192
,820279,2026810032,7000000007193
,820280,2026810033,7000000007194
,820281,2026810034,7000000007195
,820282,2026880045,7000000007196
,820283,2026900081,7000000007197
,820284,2027060046,7000000007199
,820285,2027510010,7000000007201
,820286,2027970019,7000000007202
,820287,2028090037,7000000007203
,820288,2028090039,7000000007204
,820289,2028230062,7000000007205
,820290,2028280017,7000000007206
,820291,2028350001,7000000007207
,820292,2028390010,7000000007208
,820293,2028450027,7000000007209
,820294,2028720058,7000000007210
,820295,2028760037,7000000007211
,820296,2028760040,7000000007212
,820297,2028770233,7000000007213
,820298,2028780090,7000000007215
,820299,2029250050,7000000007216
,820300,2029340019,7000000007217
,820301,2029360044,7000000007218
,820302,2029400038,7000000007219
,820303,2029560005,7000000007220
,820304,2029630009,7000000007222
,820305,2029650051,7000000007223
,820306,2030310040,7000000007224
,820307,2030430001,7000000007225
,820308,2030810008,7000000007226
,820309,2030870027,7000000007227
,820310,2031450012,7000000007228
,820311,2031450021,7000000007229
,820312,2031490065,7000000007230
,820313,2031630003,7000000007231
,820314,2031690051,7000000007232
,820315,2031770041,7000000007233
,820316,2031980050,7000000007234
,820317,2031990007,7000000007235
,820318,2032100059,7000000007236
,820319,2032260053,7000000007238
,820320,2032620106,7000000007239
,820321,2032710125,7000000007240
,820322,2032770020,7000000007241
,820323,2032850001,7000000007242
,820324,2033100029,7000000007245
,820325,2033130029,7000000007246
,820326,2033490014,7000000007247
,820327,2037940001,7000000007248
,820328,2038990043,7000000007249
,820329,2039250028,7000000007250
,820330,2039370109,7000000007252
,820331,2039370110,7000000007253
,820332,2042530080,7000000007255
,820333,2042530084,7000000007256
,820334,2042850001,7000000007257
,820335,2042850016,7000000007258
,820336,2042900008,7000000007259
,820337,2043170046,7000000007260
,820338,3011720028,6000000004885
,820339,3017887503,6000000006578
,820340,2025827502,6000000006580
,820341,2025827502,6000000006581
,820342,1020140011,6000000003663
,820343,3029070049,6000000006582
,820344,3033480051,6000000006583
,820345,3044520325,6000000006591
,820346,4101557501,6000000006610
,820347,3001497501,6000000006611
,820348,3025400036,6000000006627
,820349,1017800075,6000000006628
,820350,3031710020,6000000006630
,820351,3032040024,6000000006632
,820352,4012820064,6000000006633
,820353,3013490033,6000000006634
,820354,3034350028,6000000006635
,820355,3029120023,6000000005146
,820356,2032800048,6000000006636
,820357,2032800039,6000000006637
,820358,3029070047,6000000006582
,820359,3014980030,6000000006652
,820360,2032250010,6000000006656
,820361,1009310017,6000000006657
,820362,3032830009,6000000006658
,820363,3038180122,6000000006659
,820364,4008110001,6000000006661
,820365,2031790060,6000000006662
,820366,3031710033,6000000006670
,820367,2028450047,6000000006671
,820368,2023700049,7000000008714
,820369,2023700052,7000000008715
,820370,2023710017,7000000008716
,820371,2023710064,7000000008717
,820372,2023720011,7000000008718
,820373,2023720037,7000000008719
,820374,2023720041,7000000008720
,820375,2023730006,7000000008721
,820376,2023740060,7000000008722
,820377,2023780001,7000000008726
,820378,2023780034,7000000008727
,820379,2023790007,7000000008728
,820380,2023800051,7000000008729
,820381,2023820037,7000000008730
,820382,2023830016,7000000008731
,820383,2023830039,7000000008732
,820384,2023860144,7000000008734
,820385,2023870032,7000000008735
,820386,2023880016,7000000008736
,820387,2023890020,7000000008737
,820388,2023890045,7000000008738
,820389,2023890049,7000000008739
,820390,2023890054,7000000008740
,820391,2023970050,7000000008741
,820392,2023980030,7000000008742
,820393,2023980040,7000000008743
,820394,2023990020,7000000008744
,820395,2023990027,7000000008745
,820396,2024000010,7000000008749
,820397,2024000015,7000000008750
,820398,2024010004,7000000008751
,820399,2024010007,7000000008752
,820400,2024010009,7000000008753
,820401,2024010012,7000000008754
,820402,2024010012,7000000008755
,820403,2024010023,7000000008756
,820404,2024070023,7000000008760
,820405,2024080033,7000000008761
,820406,2024080052,7000000008762
,820407,2024090096,7000000008763
,820408,2024110139,7000000008764
,820409,2024110142,7000000008765
,820410,2024180033,7000000008766
,820411,2024190013,7000000008767
,820412,2024210027,7000000008768
,820413,2024220004,7000000008769
,820414,2024220026,7000000008770
,820415,2024230020,7000000008771
,820416,2024230082,7000000008774
,820417,2024230181,7000000008775
,820418,2024270018,7000000008777
,820419,2024270044,7000000008778
,820420,2024280001,7000000008779
,820421,2024290012,7000000008780
,820422,2024320047,7000000008781
,820423,2024330051,7000000008782
,820424,2024340012,7000000008783
,820425,2024350012,7000000008784
,820426,2024410200,7000000008787
,820427,2024420034,7000000008788
,820428,2024420060,7000000008789
,820429,2024460009,7000000008790
,820430,2024460011,7000000008791
,820431,2024460013,7000000008792
,820432,2024460015,7000000008793
,820433,2024460037,7000000008794
,820434,2024470011,7000000008795
,820435,2024470017,7000000008796
,820436,2024470048,7000000008797
,820437,2024470049,7000000008798
,820438,2024470049,7000000008799
,820439,2024470050,7000000008800
,820440,2024490075,7000000008802
,820441,2024490077,7000000008803
,820442,2024500001,7000000008804
,820443,2024500036,7000000008805
,820444,2024510005,7000000008806
,820445,2024520035,7000000008807
,820446,2024530007,7000000008808
,820447,2024530012,7000000008809
,820448,2024530061,7000000008810
,820449,2024530068,7000000008811
,820450,2024530081,7000000008812
,820451,2024540019,7000000008813
,820452,2024550018,7000000008814
,820453,2024550053,7000000008815
,820454,2024550059,7000000008816
,820455,2024560016,7000000008817
,820456,2024560032,7000000008818
,820457,2024560034,7000000008819
,820458,2024560036,7000000008820
,820459,2024560037,7000000008821
,820460,2024560040,7000000008822
,820461,2024560095,7000000008823
,820462,2024560171,7000000008824
,820463,2024570001,7000000008825
,820464,2024570004,7000000008826
,820465,2024570013,7000000008827
,820466,2024570017,7000000008828
,820467,2024570040,7000000008829
,820468,2024630001,7000000008830
,820469,2024630006,7000000008831
,820470,2024630011,7000000008832
,820471,2024630046,7000000008833
,820472,2024630060,7000000008834
,820473,2024630063,7000000008835
,820474,2024660044,7000000008836
,820475,2024720023,7000000008837
,820476,2024720032,7000000008838
,820477,2024730001,7000000008839
,820478,2024730033,7000000008840
,820479,2024760047,7000000008841
,820480,2024760050,7000000008842
,820481,2024760091,7000000008843
,820482,2024770011,7000000008844
,820483,2024770021,7000000008845
,820484,2024770034,7000000008846
,820485,2024780007,7000000008847
,820486,2024780058,7000000008848
,820487,2024800001,7000000008849
,820488,2024820060,7000000008850
,820489,2024860025,7000000008851
,820490,2024860030,7000000008852
,820491,2024870010,7000000008853
,820492,2024870020,7000000008854
,820493,2024870030,7000000008855
,820494,2024870032,7000000008856
,820495,2024880046,7000000008857
,820496,2024960034,7000000008858
,820497,2025040030,7000000008859
,820498,2025040059,7000000008860
,820499,2025040126,7000000008861
,820500,2025050003,7000000008862
,820501,2025050015,7000000008863
,820502,2025050064,7000000008864
,820503,2025050084,7000000008865
,820504,2025060024,7000000008866
,820505,2025060111,7000000008867
,820506,2025070015,7000000008868
,820507,2025070024,7000000008869
,820508,2025070029,7000000008870
,820509,2025080031,7000000008871
,820510,2025100010,7000000008872
,820511,2025100017,7000000008873
,820512,2025100040,7000000008874
,820513,2025100067,7000000008875
,820514,2025100069,7000000008876
,820515,2025100087,7000000008877
,820516,2025110013,7000000008878
,820517,2025110022,7000000008879
,820518,2025110064,7000000008880
,820519,2025140025,7000000008881
,820520,2025160058,7000000008883
,820521,2025170015,7000000008884
,820522,2025180031,7000000008885
,820523,2043180030,7000000007261
,820524,2047080008,7000000007262
,820525,2048490079,7000000007264
,820526,2057150180,7000000007266
,820527,2057230088,7000000007267
,820528,2057450001,7000000007268
,820529,2057470628,7000000007269
,820530,2057590394,7000000007270
,820531,2059111102,7000000007274
,820532,2059190436,7000000007275
,820533,2059200653,7000000007276
,820534,2059500429,7000000007277
,820535,2059500430,7000000007278
,820536,3002260030,7000000007279
,820537,3009160048,7000000007281
,820538,3009470008,7000000007282
,820539,3009520012,7000000007283
,820540,3011410045,7000000007286
,820541,3011490018,7000000007288
,820542,3011490034,7000000007289
,820543,3011550027,7000000007290
,820544,3011550029,7000000007291
,820545,3011550029,7000000007292
,820546,3011680058,7000000007293
,820547,3011680059,7000000007294
,820548,3011750045,7000000007295
,820549,3012080001,7000000007297
,820550,3012390001,7000000007298
,820551,3012390013,7000000007299
,820552,3012480046,7000000007301
,820553,3013870001,7000000007302
,820554,3014710033,7000000007303
,820555,3014840047,7000000007304
,820556,3014860020,7000000007305
,820557,3014910040,7000000007307
,820558,3014950013,7000000007308
,820559,3014980024,7000000007309
,820560,3015080008,7000000007310
,820561,3015100025,7000000007311
,820562,3015100030,7000000007312
,820563,3015100036,7000000007313
,820564,3015100047,7000000007314
,820565,3015100052,7000000007315
,820566,3015100054,7000000007316
,820567,3015140003,7000000007317
,820568,3015210054,7000000007319
,820569,3015330052,7000000007320
,820570,3015330054,7000000007321
,820571,3015420037,7000000007322
,820572,3016200080,7000000007324
,820573,3016210015,7000000007325
,820574,3016260066,7000000007326
,820575,3016260078,7000000007327
,820576,3016260080,7000000007328
,820577,3016510041,7000000007329
,820578,3016530059,7000000007330
,820579,3016530080,7000000007331
,820580,3016590035,7000000007332
,820581,3016590036,7000000007333
,820582,3017580005,7000000007334
,820583,3017750060,7000000007335
,820584,3017750062,7000000007336
,820585,3017920068,7000000007337
,820586,3018060038,7000000007338
,820587,3018140002,7000000007339
,820588,3018270002,7000000007341
,820589,3018390040,7000000007342
,820590,3018510055,7000000007344
,820591,3019710055,7000000007345
,820592,3019800045,7000000007346
,820593,3020610101,7000000007348
,820594,3020610110,7000000007349
,820595,3021310027,7000000007350
,820596,3022730006,7000000007351
,820597,3024050027,7000000007353
,820598,3031710020,7000000007354
,820599,3031710024,7000000007355
,820600,3031710033,7000000007356
,820601,3031740022,7000000007357
,820602,3031740050,7000000007358
,820603,3031830066,7000000007359
,820604,3031840001,7000000007360
,820605,3031870048,7000000007362
,820606,3031880006,7000000007363
,820607,3032450015,7000000007364
,820608,3032450019,7000000007365
,820609,3032450020,7000000007366
,820610,3032580022,7000000007367
,820611,3032580023,7000000007368
,820612,3032650011,7000000007369
,820613,1004920002,7000000007634
,820614,1004920037,7000000007635
,820615,1005030006,7000000007636
,820616,1005030008,7000000007637
,820617,1005030012,7000000007638
,820618,1005090019,7000000007639
,820619,1005250002,7000000007640
,820620,1005260011,7000000007641
,820621,1005260014,7000000007642
,820622,1005260016,7000000007643
,820623,1005440065,7000000007644
,820624,1005520036,7000000007645
,820625,1005720008,7000000007646
,820626,1005800011,7000000007647
,820627,1005820026,7000000007648
,820628,1005830039,7000000007649
,820629,1005840037,7000000007650
,820630,1005850046,7000000007651
,820631,1005850047,7000000007652
,820632,1005870001,7000000007653
,820633,1005910040,7000000007654
,820634,1006050001,7000000007655
,820635,1006100045,7000000007656
,820636,1006110001,7000000007657
,820637,1006110027,7000000007658
,820638,1006120007,7000000007659
,820639,1006120010,7000000007660
,820640,1006120029,7000000007661
,820641,1006180028,7000000007662
,820642,1006180031,7000000007663
,820643,1006180042,7000000007664
,820644,1006180044,7000000007665
,820645,1006200012,7000000007666
,820646,1006220001,7000000007667
,820647,1006260043,7000000007668
,820648,1006940017,7000000007669
,820649,1006940039,7000000007670
,820650,1006950015,7000000007671
,820651,1006990009,7000000007672
,820652,1006990032,7000000007673
,820653,1006990033,7000000007674
,820654,1007000009,7000000007675
,820655,1007000027,7000000007676
,820656,1007010016,7000000007677
,820657,1007010062,7000000007678
,820658,1007090031,7000000007679
,820659,1007140063,7000000007680
,820660,1007320068,7000000007681
,820661,1007330001,7000000007682
,820662,1007330008,7000000007683
,820663,1007330023,7000000007684
,820664,1007340037,7000000007685
,820665,1007350006,7000000007686
,820666,1007400010,7000000007687
,820667,1007400011,7000000007688
,820668,1007410039,7000000007689
,820669,1007540001,7000000007690
,820670,1007540012,7000000007691
,820671,1007600068,7000000007692
,820672,1007610043,7000000007693
,820673,1007650025,7000000007694
,820674,1007660071,7000000007695
,820675,1007700019,7000000007696
,820676,1007710046,7000000007697
,820677,1007740055,7000000007698
,820678,1007750044,7000000007699
,820679,1007750046,7000000007700
,820680,1007920012,7000000007701
,820681,1007950001,7000000007703
,820682,1007960067,7000000007704
,820683,1007970007,7000000007705
,820684,1008180008,7000000007706
,820685,1008180017,7000000007707
,820686,1008230017,7000000007708
,820687,1008260001,7000000007709
,820688,1008270001,7000000007710
,820689,1008280063,7000000007711
,820690,1008290001,7000000007712
,820691,1008340069,7000000007713
,820692,1008350015,7000000007714
,820693,1008570066,7000000007715
,820694,1008610004,7000000007716
,820695,1008640028,7000000007717
,820696,1008730028,7000000007718
,820697,1008790026,7000000007719
,820698,1008790027,7000000007720
,820699,1008800006,7000000007721
,820700,1008810060,7000000007722
,820701,1008820008,7000000007723
,820702,1008850033,7000000007724
,820703,1008860062,7000000007725
,820704,1008860063,7000000007726
,820705,1008890019,7000000007727
,820706,1009190014,7000000007728
,820707,1009190058,7000000007729
,820708,1009190059,7000000007730
,820709,1009200013,7000000007731
,820710,1009270013,7000000007732
,820711,1009270033,7000000007733
,820712,1009440045,7000000007734
,820713,1009670001,7000000007735
,820714,1010150001,7000000007736
,820715,1010190001,7000000007737
,820716,1010330001,7000000007738
,820717,1010330009,7000000007739
,820718,1010330109,7000000007740
,820719,1010360036,7000000007741
,820720,1010390046,7000000007742
,820721,1010390047,7000000007743
,820722,1010390048,7000000007744
,820723,1010390049,7000000007745
,820724,1010390051,7000000007746
,820725,1010390052,7000000007747
,820726,1010390056,7000000007748
,820727,1010500029,7000000007749
,820728,1010530011,7000000007750
,820729,1010530012,7000000007751
,820730,1010530023,7000000007752
,820731,1010530036,7000000007753
,820732,1010600009,7000000007754
,820733,1010600010,7000000007755
,820734,1010620027,7000000007756
,820735,1010620028,7000000007757
,820736,1010620033,7000000007758
,820737,1010630011,7000000007759
,820738,1010640036,7000000007760
,820739,1010700029,7000000007761
,820740,1010720050,7000000007762
,820741,1010760015,7000000007763
,820742,1010760043,7000000007764
,820743,1010800001,7000000007765
,820744,1010800105,7000000007766
,820745,1010810060,7000000007767
,820746,1010810070,7000000007768
,820747,1010830029,7000000007769
,820748,1010830037,7000000007770
,820749,1010840025,7000000007771
,820750,1010860031,7000000007772
,820751,1010890001,7000000007773
